period,tiT,experiment_runn,measurer,main,IDLE,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
72,56303639,5113871,255340,99802,56507678,19,19499,24162,93545,16124515,1843,290608,4152,15.28
73,57126059,5187082,258885,99802,19557974,19,19499,24162,94721,16344714,1843,290608,4152,15.90
74,57926989,5259780,262408,99802,19752253,19,19499,24162,95976,16563569,1843,290608,4152,15.30
75,58746387,5333954,265563,99802,19927467,19,19499,24162,97217,16788414,1843,290608,4152,15.69
76,59577452,5406453,269106,99802,20093077,19,19499,24162,98490,17016820,1843,290608,4152,15.99
77,60409455,5478644,272628,99802,20251692,19,19499,24162,99734,17245917,1843,290608,4152,16.01
78,61240860,5551921,276502,99802,20416589,19,19499,24162,100931,17474021,1843,290608,4152,15.93
79,62079476,5628619,279487,99802,20575135,19,19499,24162,102126,17700903,1843,290608,4152,16.13
80,62908412,5703343,283247,99802,20743960,19,19499,24162,103282,17924379,1843,290608,4152,15.88
81,63735455,5777107,286354,99802,63039272,19,19499,24162,104454,18147220,1843,290608,4152,15.91
82,64561876,5851118,288910,99802,21063281,19,19499,24162,105616,18372549,1843,290608,4152,16.01
83,65422614,5925847,292497,99802,21199185,19,19499,24162,106856,18604758,1843,290608,4152,16.57
84,66213680,5997117,296043,99802,21406122,19,19499,24162,108127,18821007,1843,290608,4152,15.12
85,67045500,6070971,300082,99802,21566109,19,19499,24162,109303,19049703,1843,290608,4152,16.00
86,67654952,6125662,302875,99802,21952385,19,19499,24162,110832,19222215,1843,290608,4152,11.54
87,68480989,6198017,306673,99802,22120855,19,19499,24162,112099,19451095,1843,290608,4152,15.85
88,69345900,6273798,310437,99802,22252401,19,19499,24162,113310,19687091,1843,290608,4152,16.61
89,70188781,6349191,313996,99802,68904662,19,19499,24162,114571,19914981,1843,290608,4152,16.02
90,70981882,6419264,317251,99802,22594162,19,19499,24162,115728,20129989,1843,290608,4152,15.25
91,71829972,6495198,321314,99802,22738076,19,19499,24162,116976,20359197,1843,290608,4152,16.26
92,72291516,6537731,324242,99802,71201489,19,19499,24162,118506,20489750,1843,290608,4152,8.55
93,72326904,6539344,327169,99802,72174225,19,19499,24162,120134,20514067,1843,290608,4152,0.20
94,72361727,6540943,330380,99802,73144115,19,19499,24162,122042,20540588,1843,290608,4152,0.22
95,72724434,6573378,333597,99802,25839025,19,19499,24162,123595,20650586,1843,290608,4152,6.79
96,73562681,6647560,337378,99802,25995956,19,19499,24162,124719,20878015,1843,290608,4152,15.99
97,74396515,6720813,341263,99802,26154528,19,19499,24162,125982,21103636,1843,290608,4152,16.00
98,75245352,6799807,344982,99802,26294589,19,19499,24162,127286,21332564,1843,290608,4152,16.31
99,76079714,6875091,349064,99802,26446501,19,19499,24162,128638,21562211,1843,290608,4152,16.08
100,76923213,6950650,351994,99802,26590071,19,19499,24162,129897,21791246,1843,290608,4152,16.34
101,77761663,7026138,355913,99802,26741674,19,19499,24162,131147,22019132,1843,290608,4152,16.20
102,78567091,7099734,359577,99802,26932763,19,19499,24162,132393,22235788,1843,290608,4152,15.51
103,79449741,7178235,362940,99802,27041540,19,19499,24162,133606,22477786,1843,290608,4152,16.98
104,80272195,7253643,366525,99802,27212884,19,19499,24162,134880,22697099,1843,290608,4152,15.90
105,81086554,7327075,369712,99802,81225589,19,19499,24162,136098,22918900,1843,290608,4152,15.69
106,81966205,7404405,373623,99802,27502703,19,19499,24162,137353,23159454,1843,290608,4152,16.94
107,82821751,7484769,376605,99802,27626859,19,19499,24162,138643,23391574,1843,290608,4152,16.59
108,83685160,7560079,380223,99802,27756984,19,19499,24162,139955,23626506,1843,290608,4152,16.65
109,84527148,7639653,383377,99802,27897631,19,19499,24162,141121,23853700,1843,290608,4152,16.31
110,85367564,7715683,387045,99802,28063055,19,19499,24162,142381,24078669,1843,290608,4152,16.14
111,86233675,7791852,390524,99802,28189122,19,19499,24162,143722,24316222,1843,290608,4152,16.70
112,87097560,7869517,394394,99802,28323255,19,19499,24162,144996,24552721,1843,290608,4152,16.69
113,87978605,7948665,397944,99802,28436800,19,19499,24162,146269,24793744,1843,290608,4152,16.93
114,88789027,8023533,401668,99802,28605860,19,19499,24162,147519,25015591,1843,290608,4152,15.77
115,89629589,8099142,404608,99802,28757181,19,19499,24162,148849,25244780,1843,290608,4152,16.32
116,90509309,8177596,408012,99802,28876464,19,19499,24162,150222,25484521,1843,290608,4152,17.02
117,91377040,8256086,411503,99802,29005382,19,19499,24162,151455,25722186,1843,290608,4152,16.88
118,92219441,8328834,414937,99802,29153700,19,19499,24162,152730,25955889,1843,290608,4152,16.35
119,93048588,8404717,418279,99802,29309432,19,19499,24162,154067,26180826,1843,290608,4152,16.14
120,93896959,8481438,422053,99802,29458367,19,19499,24162,155365,26415058,1843,290608,4152,16.45
121,94761510,8558745,425591,99802,29595739,19,19499,24162,156734,26652697,1843,290608,4152,16.70
122,95586005,8630852,428919,99802,29751838,19,19499,24162,157945,26879998,1843,290608,4152,15.91
123,96457222,8710162,432310,99802,29866103,19,19499,24162,159241,27118361,1843,290608,4152,16.87
124,97037718,8759640,435957,99802,94912400,19,19499,24162,160729,27284984,1843,290608,4152,10.98
125,97069261,8761229,439421,99802,95884867,19,19499,24162,162455,27308953,1843,290608,4152,0.20
126,97678950,8817857,442650,99802,31638227,19,19499,24162,163752,27484283,1843,290608,4152,11.75
127,98493382,8893592,446603,99802,97394805,19,19499,24162,164938,27707324,1843,290608,4152,15.93
128,99315487,8969447,450062,99802,31973359,19,19499,24162,166257,27932299,1843,290608,4152,16.08
129,100078143,9040854,453773,99802,32211778,19,19499,24162,167446,28139209,1843,290608,4152,14.67
130,100893798,9116425,457108,99802,32381206,19,19499,24162,168735,28362278,1843,290608,4152,15.86
131,101735935,9191923,460526,99802,100312739,19,19499,24162,169974,28590847,1843,290608,4152,16.36
132,102602037,9268422,463630,99802,32646770,19,19499,24162,171171,28826221,1843,290608,4152,16.80
133,103436317,9343213,467371,99802,32803973,19,19499,24162,172402,29055152,1843,290608,4152,16.14
134,103601920,9356214,470883,99802,102697891,19,19499,24162,174165,29112977,1843,290608,4152,2.71
135,103640210,9357813,474256,99802,103667538,19,19499,24162,176147,29139590,1843,290608,4152,0.22
136,103674917,9359372,477626,99802,104638436,19,19499,24162,178005,29165118,1843,290608,4152,0.22
137,104322185,9421002,481014,99802,35928234,19,19499,24162,179270,29347249,1843,290608,4152,12.37
138,105157349,9498347,484751,99802,36077185,19,19499,24162,180497,29571202,1843,290608,4152,16.09
139,105900261,9568285,488183,99802,36314371,19,19499,24162,181555,29773026,1843,290608,4152,14.44
140,106681792,9642927,492077,99802,36528433,19,19499,24162,182873,29986634,1843,290608,4152,15.07
141,107522037,9718281,495904,99802,36685749,19,19499,24162,184095,30209088,1843,290608,4152,16.27
142,108344279,9794320,499145,99802,36855895,19,19499,24162,185377,30432423,1843,290608,4152,15.91
143,109175031,9869628,502865,99802,37012950,19,19499,24162,186605,30662575,1843,290608,4152,16.15
144,109991492,9944470,506032,99802,37191191,19,19499,24162,187847,30886087,1843,290608,4152,15.84
145,110845631,10019803,509749,99802,37322570,19,19499,24162,189123,31120647,1843,290608,4152,16.65
146,111696347,10097541,512898,99802,37457227,19,19499,24162,190249,31353111,1843,290608,4152,16.48
147,112529460,10171422,516569,99802,37615220,19,19499,24162,191490,31582730,1843,290608,4152,16.05
148,113332158,10246553,520191,99802,113381181,19,19499,24162,192732,31801813,1843,290608,4152,15.54
149,114061079,10315402,523410,99802,38052456,19,19499,24162,193979,31997446,1843,290608,4152,14.10
150,114854085,10387316,526753,99802,38240861,19,19499,24162,195154,32213448,1843,290608,4152,15.47
151,115646959,10459959,530165,99802,115593520,19,19499,24162,196308,32428986,1843,290608,4152,15.34
152,116459818,10532944,533593,99802,116316548,19,19499,24162,197578,32650719,1843,290608,4152,15.86
153,117283434,10607030,536659,99802,38771118,19,19499,24162,198767,32877712,1843,290608,4152,15.95
154,117886102,10665433,540465,99802,117831175,19,19499,24162,200130,33046874,1843,290608,4152,11.51
155,118704509,10740544,544129,99802,39335886,19,19499,24162,201307,33267756,1843,290608,4152,15.68
156,119535430,10816233,548026,99802,39499593,19,19499,24162,202430,33492221,1843,290608,4152,16.07
157,120354471,10889393,551707,99802,39679647,19,19499,24162,203678,33716264,1843,290608,4152,15.80
158,121092975,10957787,554815,99802,39929257,19,19499,24162,204790,33912070,1843,290608,4152,14.22
159,121765843,11022376,558399,99802,121558013,19,19499,24162,205934,34095062,1843,290608,4152,12.83
160,122580354,11095211,562243,99802,40419087,19,19499,24162,207161,34313498,1843,290608,4152,15.77
161,123408314,11169494,566168,99802,40585632,19,19499,24162,208379,34536284,1843,290608,4152,15.99
162,124262612,11246799,569497,99802,40718550,19,19499,24162,209595,34766933,1843,290608,4152,16.47
163,125095008,11320603,572889,99802,40884977,19,19499,24162,210884,34992247,1843,290608,4152,16.04
164,125658245,11376504,576280,99802,41317336,19,19499,24162,212069,35144303,1843,290608,4152,10.65
165,126493022,11451052,579757,99802,41469968,19,19499,24162,213338,35367407,1843,290608,4152,16.14
166,127238088,11515985,583762,99802,41720975,19,19499,24162,214724,35574517,1843,290608,4152,14.35
167,128089151,11590830,587312,99802,41868701,19,19499,24162,215981,35806680,1843,290608,4152,16.37
168,128935047,11667704,590780,99802,128174066,19,19499,24162,217235,36035790,1843,290608,4152,16.30
169,129690781,11736870,594704,99802,42247048,19,19499,24162,218428,36242606,1843,290608,4152,14.64
170,130548477,11814016,598172,99802,42381043,19,19499,24162,219640,36474448,1843,290608,4152,16.55
171,131387695,11890872,601395,99802,42527363,19,19499,24162,220827,36704220,1843,290608,4152,16.18
172,132268154,11970229,604915,99802,42633950,19,19499,24162,222102,36939457,1843,290608,4152,17.08
173,133096737,12043449,608049,99802,42792191,19,19499,24162,223194,37165005,1843,290608,4152,16.01
174,133887314,12117002,611749,99802,42995494,19,19499,24162,224549,37380305,1843,290608,4152,15.18
175,134732057,12193258,615072,99802,133234924,19,19499,24162,225825,37608972,1843,290608,4152,16.31
176,135569015,12270122,617982,99802,43289846,19,19499,24162,227051,37836355,1843,290608,4152,16.23
177,136440292,12348009,621463,99802,43407007,19,19499,24162,228396,38074640,1843,290608,4152,16.84
178,137290051,12422721,624850,99802,43547034,19,19499,24162,229626,38305520,1843,290608,4152,16.46
179,138124072,12499322,628890,99802,43709175,19,19499,24162,230808,38528841,1843,290608,4152,16.07
