3.21,12.56,3.22,125.30,404.00,0
3.22,12.61,3.23,146.50,512.00,0
3.22,12.81,3.23,127.20,410.00,0
3.20,14.87,3.22,146.70,472.00,0
3.20,14.24,3.21,145.10,466.00,1
3.20,14.56,3.21,145.80,466.00,1
3.20,15.03,3.22,146.80,468.00,1
3.20,15.36,3.21,146.40,468.00,1
3.20,14.76,3.21,145.50,466.00,1
3.20,14.12,3.21,144.90,466.00,1
3.20,14.50,3.21,145.90,466.00,1
3.21,12.91,3.22,128.70,410.00,1
3.22,12.60,3.23,144.30,462.00,1
3.21,12.61,3.22,126.10,406.00,1
3.22,12.67,3.23,126.60,410.00,1
3.21,12.59,3.22,126.40,406.00,1
3.21,12.69,3.22,126.80,406.00,1
3.21,12.66,3.22,126.80,406.00,1
3.21,12.66,3.22,126.50,406.00,1
3.21,12.68,3.22,125.70,404.00,1
3.22,12.77,3.23,127.80,410.00,1
3.21,12.65,3.22,126.30,406.00,1
3.21,12.51,3.22,125.40,404.00,1
3.21,12.57,3.22,126.60,406.00,1
3.21,16.66,3.22,128.30,426.00,1
3.21,12.79,3.22,126.60,406.00,1
3.26,6.12,3.27,53.30,174.00,1
3.27,5.29,3.27,53.40,174.00,1
3.27,5.35,3.28,54.00,176.00,1
3.27,5.38,3.27,53.50,174.00,1
3.27,5.30,3.28,53.30,174.00,1
3.27,5.35,3.27,53.80,174.00,1
3.27,5.30,3.27,52.80,174.00,1
3.27,5.37,3.27,54.00,176.00,1
3.27,5.37,3.28,53.70,176.00,1
3.27,5.25,3.27,52.80,174.00,1
3.27,5.64,3.28,53.50,174.00,1
3.27,5.40,3.27,53.50,174.00,1
3.27,5.33,3.27,53.10,174.00,1
3.27,5.34,3.27,53.20,176.00,1
3.27,5.35,3.28,53.00,174.00,1
3.27,5.28,3.27,53.80,176.00,1
3.27,5.42,3.28,53.90,176.00,1
3.27,5.29,3.27,53.00,174.00,1
3.27,5.29,3.27,53.20,174.00,1
3.27,5.35,3.28,53.50,174.00,1
3.27,5.34,3.27,53.70,174.00,1
3.22,6.73,3.23,126.30,406.00,1
3.26,7.84,3.27,53.80,176.00,1
3.27,5.30,3.27,52.80,174.00,1
3.27,5.41,3.27,53.90,176.00,1
3.27,5.42,3.27,53.00,174.00,1
3.27,5.29,3.27,52.80,174.00,1
3.27,5.34,3.28,53.40,174.00,1
3.27,5.37,3.27,53.70,176.00,1
3.27,5.38,3.27,53.20,174.00,1
3.27,5.34,3.27,53.20,174.00,1
3.27,5.29,3.27,53.00,174.00,1
3.27,5.28,3.27,52.80,174.00,1
3.27,5.40,3.28,54.10,176.00,1
3.27,5.35,3.27,52.90,174.00,1
3.27,5.27,3.27,53.40,174.00,1
3.27,5.34,3.27,53.30,174.00,1
3.27,5.37,3.27,53.70,176.00,1
3.26,5.35,3.27,53.50,174.00,1
3.27,5.34,3.28,53.70,174.00,1
3.27,5.26,3.27,53.00,174.00,1
3.27,5.33,3.28,54.00,176.00,1
3.27,5.41,3.27,53.90,174.00,1
3.26,5.27,3.27,113.90,404.00,1
