3.26,5.33,3.27,113.00,364.00,0
3.25,12.56,3.26,57.50,176.00,0
3.27,5.41,3.27,54.20,176.00,0
3.27,5.32,3.27,53.00,174.00,0
3.27,5.30,3.27,53.40,174.00,0
3.27,5.35,3.27,53.20,174.00,0
3.27,5.34,3.27,53.40,174.00,0
3.27,5.34,3.28,53.40,174.00,0
3.27,5.31,3.27,53.50,174.00,0
3.27,5.31,3.27,52.80,174.00,0
3.27,5.33,3.27,54.20,176.00,0
3.27,5.42,3.27,53.70,174.00,0
3.27,5.33,3.27,52.70,174.00,0
3.27,5.34,3.27,53.40,174.00,0
3.27,5.34,3.28,53.30,174.00,0
3.27,5.34,3.27,53.40,176.00,0
3.27,5.34,3.27,53.50,174.00,0
3.27,5.34,3.28,53.10,174.00,0
3.27,5.30,3.27,53.40,174.00,0
3.27,5.40,3.27,54.10,176.00,0
3.27,5.31,3.27,53.00,174.00,0
3.27,5.30,3.27,53.40,174.00,0
3.27,5.35,3.27,63.10,204.00,0
3.21,12.62,3.22,155.40,456.00,0
3.20,23.13,3.22,130.30,744.00,0
3.20,15.64,3.22,144.10,462.00,1
3.20,14.32,3.21,144.90,466.00,1
3.20,14.54,3.21,145.60,466.00,1
3.20,14.93,3.21,145.80,466.00,1
3.18,16.43,3.20,145.60,466.00,1
3.20,14.65,3.21,145.20,466.00,1
3.20,14.31,3.21,145.10,466.00,1
3.20,14.53,3.21,145.90,466.00,1
3.21,12.72,3.22,126.40,416.00,1
3.21,12.46,3.22,124.40,404.00,1
3.21,12.60,3.22,126.20,406.00,1
3.21,12.68,3.22,127.60,406.00,1
3.21,12.64,3.22,126.40,404.00,1
3.21,12.61,3.22,126.60,406.00,1
3.22,12.68,3.23,126.40,406.00,1
3.21,12.61,3.22,126.60,406.00,1
3.22,12.72,3.23,127.10,410.00,1
3.21,12.67,3.22,126.20,406.00,1
3.21,12.61,3.22,125.90,508.00,1
3.21,12.63,3.22,126.20,410.00,1
3.22,12.67,3.23,66.40,216.00,1
3.27,5.28,3.27,53.10,174.00,1
3.27,5.33,3.27,53.20,174.00,1
3.27,5.29,3.28,52.70,170.00,1
3.27,5.28,3.27,53.40,174.00,1
3.27,5.36,3.27,53.20,174.00,1
3.27,5.24,3.27,52.90,174.00,1
3.27,5.28,3.28,52.90,174.00,1
3.27,5.31,3.27,53.20,174.00,1
3.27,5.32,3.27,53.00,174.00,1
3.27,5.32,3.27,53.00,174.00,1
3.26,5.33,3.27,52.50,170.00,1
3.27,5.24,3.27,52.70,174.00,1
3.27,5.35,3.27,53.40,176.00,1
3.27,5.30,3.27,52.40,170.00,1
3.27,5.29,3.28,53.00,174.00,1
3.27,5.31,3.27,53.20,174.00,1
3.27,5.32,3.27,53.00,174.00,1
3.27,5.29,3.27,53.10,174.00,1
3.27,5.33,3.27,53.00,174.00,1
3.27,5.23,3.27,52.40,170.00,1
3.27,5.30,3.27,53.20,194.00,1
3.22,12.64,3.23,86.50,282.00,1
3.27,5.27,3.27,52.50,170.00,1
3.27,5.30,3.27,53.40,174.00,1
3.27,5.33,3.27,52.60,170.00,1
3.27,5.31,3.27,53.10,174.00,1
3.27,5.32,3.27,53.40,174.00,1
3.27,5.34,3.27,52.60,170.00,1
3.27,5.25,3.27,52.90,174.00,1
3.27,5.33,3.27,53.60,176.00,1
3.27,5.31,3.27,52.50,170.00,1
3.27,5.25,3.27,52.80,174.00,1
3.27,5.30,3.27,53.10,174.00,1
3.27,5.28,3.27,52.70,174.00,1
3.27,5.31,3.27,53.40,174.00,1
3.27,5.30,3.27,53.20,174.00,1
3.27,5.26,3.27,52.60,170.00,1
3.27,5.22,3.27,53.10,174.00,1
3.27,5.39,3.27,53.50,174.00,1
3.27,5.27,3.27,52.50,170.00,1
3.27,5.31,3.27,53.00,174.00,1
3.27,5.32,3.28,52.40,170.00,1
3.27,5.31,3.27,53.20,174.00,1
3.22,12.58,3.23,126.50,406.00,1
3.21,12.68,3.22,126.10,406.00,1
3.22,12.52,3.23,123.90,400.00,1
3.22,12.49,3.23,125.10,410.00,1
3.22,12.67,3.23,126.30,406.00,1
3.22,12.50,3.23,126.60,406.00,1
3.22,13.08,3.23,126.10,406.00,1
3.24,12.59,3.25,53.30,174.00,1
3.27,5.37,3.28,53.80,176.00,1
3.27,5.31,3.27,53.20,174.00,1
3.27,5.25,3.27,52.50,170.00,1
3.27,5.31,3.27,53.10,174.00,1
3.27,5.39,3.27,53.20,174.00,1
3.27,5.26,3.27,52.60,170.00,1
3.27,5.32,3.28,53.20,174.00,1
3.27,5.31,3.27,52.60,170.00,1
3.26,5.28,3.27,52.90,174.00,1
3.27,5.37,3.27,53.40,174.00,1
3.27,5.28,3.27,52.60,170.00,1
3.27,5.25,3.27,53.10,174.00,1
3.27,5.33,3.27,53.20,176.00,1
3.27,5.31,3.27,52.80,174.00,1
3.22,12.18,3.23,126.60,406.00,1
3.27,5.32,3.27,53.30,174.00,1
3.27,5.25,3.27,52.40,170.00,1
3.27,5.38,3.27,54.20,176.00,1
3.27,5.35,3.27,52.80,174.00,1
3.27,5.26,3.27,52.50,170.00,1
3.27,5.32,3.27,53.00,174.00,1
3.27,5.33,3.27,53.20,174.00,1
3.27,5.33,3.27,52.50,170.00,1
3.27,5.32,3.27,52.90,174.00,1
3.27,5.28,3.27,52.60,170.00,1
3.27,5.24,3.27,53.20,174.00,1
3.27,5.35,3.27,53.70,174.00,1
3.27,5.29,3.27,52.60,170.00,1
3.27,5.24,3.27,52.80,174.00,1
3.27,5.30,3.28,53.20,174.00,1
3.27,5.32,3.27,53.10,174.00,1
3.27,5.29,3.28,52.80,174.00,1
3.27,5.33,3.27,53.00,174.00,1
3.27,5.26,3.27,52.80,174.00,1
3.27,5.34,3.28,53.70,174.00,1
3.27,5.35,3.27,52.80,174.00,1
3.22,9.57,3.23,125.10,404.00,1
3.22,12.48,3.23,126.40,200.00,1
3.27,5.30,3.28,52.90,174.00,1
3.27,5.30,3.27,53.10,174.00,1
3.27,5.31,3.27,53.20,174.00,1
3.27,5.25,3.27,52.60,170.00,1
3.27,5.26,3.28,52.60,174.00,1
3.27,5.36,3.27,53.50,174.00,1
3.27,5.26,3.27,52.50,170.00,1
3.22,13.41,3.23,124.80,400.00,1
3.21,13.29,3.23,125.90,452.00,1
3.21,12.58,3.22,125.70,404.00,1
3.21,12.64,3.22,124.90,400.00,1
3.22,12.65,3.23,126.30,406.00,1
3.22,12.59,3.23,125.40,404.00,1
3.22,12.62,3.23,126.60,406.00,1
3.21,12.65,3.22,126.10,406.00,1
3.22,12.59,3.23,125.80,404.00,1
3.22,12.63,3.23,126.20,406.00,1
3.22,12.57,3.23,125.80,404.00,1
3.22,12.59,3.23,126.60,406.00,1
3.22,12.65,3.23,126.30,406.00,1
3.22,12.61,3.23,125.90,406.00,1
3.22,12.66,3.23,126.30,528.00,1
3.21,12.70,3.22,125.80,404.00,1
3.27,5.28,3.27,52.50,170.00,1
3.27,5.30,3.27,53.20,174.00,1
3.27,5.31,3.27,52.70,174.00,1
3.26,5.28,3.27,53.10,174.00,1
3.27,5.39,3.27,53.50,174.00,1
3.27,5.32,3.27,52.70,174.00,1
3.27,5.25,3.27,52.70,174.00,1
3.27,5.31,3.27,53.20,176.00,1
3.27,5.31,3.27,53.00,174.00,1
3.27,5.27,3.27,53.30,174.00,1
3.27,5.30,3.27,53.00,174.00,1
3.27,5.26,3.27,52.40,174.00,1
3.26,5.28,3.27,53.50,174.00,1
3.27,5.35,3.27,53.20,174.00,1
3.27,5.26,3.27,52.50,170.00,1
3.27,5.27,3.27,53.00,174.00,1
3.27,5.32,3.27,53.40,174.00,1
3.28,5.31,3.28,52.90,174.00,1
3.27,5.27,3.28,53.00,174.00,1
3.22,8.07,3.22,125.40,404.00,1
